date,reporter_iso,partner_iso,H,W_type,A,TC,bilateral_tariff,tariff_reduction,TC_relief,qtr,pair,origin_time,dest_time
2021-12-31,SGP,VNM,8,Fixed-Pre,0.999959502936877,0.0,10.45616789315935,0.0,0.0,2021Qq,SGP_VNM,SGP_2021Qq,VNM_2021Qq
2021-12-31,THA,VNM,8,Fixed-Pre,0.9999077114055446,0.0,13.955232284962005,0.0,0.0,2021Qq,THA_VNM,THA_2021Qq,VNM_2021Qq
2022-03-31,BRN,AUS,8,Time-Varying,0.9233064892552026,-0.1635537568302207,14.53523451024617,-0.1635537568302207,16.355375683022068,2022Qq,BRN_AUS,BRN_2022Qq,AUS_2022Qq
2022-03-31,KHM,AUS,8,Time-Varying,0.7750058255717963,-0.1908991841444599,13.469739710859624,-0.1908991841444599,19.08991841444599,2022Qq,KHM_AUS,KHM_2022Qq,AUS_2022Qq
2022-03-31,CHN,AUS,8,Time-Varying,0.2772643752177622,-1.5293602015458565,4.051475920136138,-1.5293602015458565,152.93602015458566,2022Qq,CHN_AUS,CHN_2022Qq,AUS_2022Qq
2022-03-31,IDN,AUS,8,Time-Varying,0.7485706198828852,-0.1547283867690103,13.33750571817277,-0.1547283867690103,15.472838676901029,2022Qq,IDN_AUS,IDN_2022Qq,AUS_2022Qq
2022-03-31,JPN,AUS,8,Time-Varying,0.3696186054002238,-0.2529821405983785,10.21412065283442,-0.2529821405983785,25.298214059837846,2022Qq,JPN_AUS,JPN_2022Qq,AUS_2022Qq
2022-03-31,KOR,AUS,8,Time-Varying,0.5602800367186211,-0.3649271351056096,5.831015324277407,-0.3649271351056096,36.49271351056096,2022Qq,KOR_AUS,KOR_2022Qq,AUS_2022Qq
2022-03-31,LAO,AUS,8,Time-Varying,0.9055166155126869,-0.1760925786811243,8.858736083442846,-0.1760925786811243,17.60925786811243,2022Qq,LAO_AUS,LAO_2022Qq,AUS_2022Qq
2022-03-31,MYS,AUS,8,Time-Varying,0.12105819659621804,-0.1856033606094609,14.714935140433171,-0.1856033606094609,18.56033606094609,2022Qq,MYS_AUS,MYS_2022Qq,AUS_2022Qq
2022-03-31,MMR,AUS,8,Time-Varying,0.5971041895621836,-0.1407686705642601,6.582430041452039,-0.1407686705642601,14.076867056426009,2022Qq,MMR_AUS,MMR_2022Qq,AUS_2022Qq
2022-03-31,NZL,AUS,8,Time-Varying,0.0,-0.0652407598648408,8.802112703140534,-0.0652407598648408,6.524075986484081,2022Qq,NZL_AUS,NZL_2022Qq,AUS_2022Qq
2022-03-31,PHL,AUS,8,Time-Varying,0.7152783070777209,-0.0,11.374299014982066,-0.0,0.0,2022Qq,PHL_AUS,PHL_2022Qq,AUS_2022Qq
2022-03-31,SGP,AUS,8,Time-Varying,0.007009963656777538,-0.0,11.158500980522165,-0.0,0.0,2022Qq,SGP_AUS,SGP_2022Qq,AUS_2022Qq
2022-03-31,THA,AUS,8,Time-Varying,0.5867957473796739,-1.7117004090349195,5.062695028762308,-1.7117004090349195,171.17004090349195,2022Qq,THA_AUS,THA_2022Qq,AUS_2022Qq
2022-03-31,VNM,AUS,8,Time-Varying,0.0,-0.2785795009231701,5.892090663352889,-0.2785795009231701,27.857950092317008,2022Qq,VNM_AUS,VNM_2022Qq,AUS_2022Qq
2022-03-31,AUS,BRN,8,Time-Varying,0.7460338869825837,-0.0210464784613148,11.70030899559747,-0.0210464784613148,2.10464784613148,2022Qq,AUS_BRN,AUS_2022Qq,BRN_2022Qq
2022-03-31,KHM,BRN,8,Time-Varying,0.0720053321624303,-0.2079228536830239,7.265558163748953,-0.2079228536830239,20.79228536830239,2022Qq,KHM_BRN,KHM_2022Qq,BRN_2022Qq
2022-03-31,CHN,BRN,8,Time-Varying,0.8634391885139192,-1.3310993752508782,9.744349143763506,-1.3310993752508782,133.10993752508782,2022Qq,CHN_BRN,CHN_2022Qq,BRN_2022Qq
2022-03-31,IDN,BRN,8,Time-Varying,0.033023121192359686,-0.1636178573100776,14.240967986219063,-0.1636178573100776,16.36178573100776,2022Qq,IDN_BRN,IDN_2022Qq,BRN_2022Qq
2022-03-31,JPN,BRN,8,Time-Varying,0.9764047328904109,-0.287034917136561,4.768186254099463,-0.287034917136561,28.7034917136561,2022Qq,JPN_BRN,JPN_2022Qq,BRN_2022Qq
2022-03-31,KOR,BRN,8,Time-Varying,0.8297281992392035,-0.3760022413131402,10.958035323791096,-0.3760022413131402,37.60022413131402,2022Qq,KOR_BRN,KOR_2022Qq,BRN_2022Qq
2022-03-31,LAO,BRN,8,Time-Varying,0.39803702657119744,-0.1884471587370539,7.3939967242525295,-0.1884471587370539,18.84471587370539,2022Qq,LAO_BRN,LAO_2022Qq,BRN_2022Qq
2022-03-31,MYS,BRN,8,Time-Varying,0.0,-0.1837592775936347,8.572070248805804,-0.1837592775936347,18.37592775936347,2022Qq,MYS_BRN,MYS_2022Qq,BRN_2022Qq
2022-03-31,MMR,BRN,8,Time-Varying,0.0006288493198052581,-0.1461141630837414,6.947379070283362,-0.1461141630837414,14.611416308374139,2022Qq,MMR_BRN,MMR_2022Qq,BRN_2022Qq
2022-03-31,NZL,BRN,8,Time-Varying,0.0,-0.0633585065502914,13.807505736100882,-0.0633585065502914,6.335850655029141,2022Qq,NZL_BRN,NZL_2022Qq,BRN_2022Qq
2022-03-31,PHL,BRN,8,Time-Varying,0.03765782091611223,-0.0,14.54865280663194,-0.0,0.0,2022Qq,PHL_BRN,PHL_2022Qq,BRN_2022Qq
2022-03-31,SGP,BRN,8,Time-Varying,0.9389221053926659,-0.0,14.611905638239142,-0.0,0.0,2022Qq,SGP_BRN,SGP_2022Qq,BRN_2022Qq
2022-03-31,THA,BRN,8,Time-Varying,0.0,-1.4967594566322795,12.557060307560358,-1.4967594566322795,149.67594566322794,2022Qq,THA_BRN,THA_2022Qq,BRN_2022Qq
2022-03-31,VNM,BRN,8,Time-Varying,0.9961343659549063,-0.3035042549841483,12.46796490429022,-0.3035042549841483,30.35042549841483,2022Qq,VNM_BRN,VNM_2022Qq,BRN_2022Qq
2022-03-31,AUS,KHM,8,Time-Varying,0.8534881982926402,-0.019471132530877,12.26269235358772,-0.019471132530877,1.9471132530877,2022Qq,AUS_KHM,AUS_2022Qq,KHM_2022Qq
2022-03-31,BRN,KHM,8,Time-Varying,0.29397583214451334,-0.1830116200266313,8.350510660233896,-0.1830116200266313,18.30116200266313,2022Qq,BRN_KHM,BRN_2022Qq,KHM_2022Qq
2022-03-31,CHN,KHM,8,Time-Varying,0.872248100027053,-1.5577051294262494,12.931150243107083,-1.5577051294262494,155.77051294262495,2022Qq,CHN_KHM,CHN_2022Qq,KHM_2022Qq
2022-03-31,IDN,KHM,8,Time-Varying,0.0,-0.135463698495866,8.566123304058578,-0.135463698495866,13.5463698495866,2022Qq,IDN_KHM,IDN_2022Qq,KHM_2022Qq
2022-03-31,JPN,KHM,8,Time-Varying,0.9022236777202945,-0.2846485987210411,12.005423081688832,-0.2846485987210411,28.46485987210411,2022Qq,JPN_KHM,JPN_2022Qq,KHM_2022Qq
2022-03-31,KOR,KHM,8,Time-Varying,0.6708933178053665,-0.3774791298942984,6.48822145896606,-0.3774791298942984,37.747912989429835,2022Qq,KOR_KHM,KOR_2022Qq,KHM_2022Qq
2022-03-31,LAO,KHM,8,Time-Varying,0.3008402396760704,-0.1834925611909253,9.74268837873777,-0.1834925611909253,18.34925611909253,2022Qq,LAO_KHM,LAO_2022Qq,KHM_2022Qq
2022-03-31,MYS,KHM,8,Time-Varying,0.0,-0.1986239207252984,5.160798817242123,-0.1986239207252984,19.86239207252984,2022Qq,MYS_KHM,MYS_2022Qq,KHM_2022Qq
2022-03-31,MMR,KHM,8,Time-Varying,0.0,-0.1460674091870931,11.036480306115866,-0.1460674091870931,14.60674091870931,2022Qq,MMR_KHM,MMR_2022Qq,KHM_2022Qq
2022-03-31,NZL,KHM,8,Time-Varying,0.0,-0.0559395445691353,5.785460105381353,-0.0559395445691353,5.59395445691353,2022Qq,NZL_KHM,NZL_2022Qq,KHM_2022Qq
2022-03-31,PHL,KHM,8,Time-Varying,0.0,-0.0,11.117207462343522,-0.0,0.0,2022Qq,PHL_KHM,PHL_2022Qq,KHM_2022Qq
2022-03-31,SGP,KHM,8,Time-Varying,0.729338156423874,-0.0,5.6936130087516545,-0.0,0.0,2022Qq,SGP_KHM,SGP_2022Qq,KHM_2022Qq
2022-03-31,THA,KHM,8,Time-Varying,0.032607111439866214,-1.7768979299016432,12.723721740606406,-1.7768979299016432,177.6897929901643,2022Qq,THA_KHM,THA_2022Qq,KHM_2022Qq
2022-03-31,VNM,KHM,8,Time-Varying,0.9301681018586749,-0.276671848938369,13.786872002008993,-0.276671848938369,27.6671848938369,2022Qq,VNM_KHM,VNM_2022Qq,KHM_2022Qq
2022-03-31,AUS,CHN,8,Time-Varying,0.0,-0.0214429223330253,13.158704736891906,-0.0214429223330253,2.1442922333025303,2022Qq,AUS_CHN,AUS_2022Qq,CHN_2022Qq
2022-03-31,BRN,CHN,8,Time-Varying,0.8823569726422273,-0.1830012755434977,12.277447517110735,-0.1830012755434977,18.30012755434977,2022Qq,BRN_CHN,BRN_2022Qq,CHN_2022Qq
2022-03-31,KHM,CHN,8,Time-Varying,0.7387400293144101,-0.1958299114524854,11.651481814086308,-0.1958299114524854,19.582991145248542,2022Qq,KHM_CHN,KHM_2022Qq,CHN_2022Qq
2022-03-31,IDN,CHN,8,Time-Varying,0.2934241466076514,-0.1557568559307807,10.33158103773508,-0.1557568559307807,15.57568559307807,2022Qq,IDN_CHN,IDN_2022Qq,CHN_2022Qq
2022-03-31,JPN,CHN,8,Time-Varying,0.42208601462979317,-0.2921033017122542,5.05178190943993,-0.2921033017122542,29.21033017122542,2022Qq,JPN_CHN,JPN_2022Qq,CHN_2022Qq
2022-03-31,KOR,CHN,8,Time-Varying,0.831903694772886,-0.3377628325418723,7.77206038461475,-0.3377628325418723,33.77628325418723,2022Qq,KOR_CHN,KOR_2022Qq,CHN_2022Qq
2022-03-31,LAO,CHN,8,Time-Varying,0.9626542703049114,-0.1965197814325263,5.939056140563764,-0.1965197814325263,19.65197814325263,2022Qq,LAO_CHN,LAO_2022Qq,CHN_2022Qq
2022-03-31,MYS,CHN,8,Time-Varying,0.17426569615727913,-0.1926768802062511,13.318689834962315,-0.1926768802062511,19.26768802062511,2022Qq,MYS_CHN,MYS_2022Qq,CHN_2022Qq
2022-03-31,MMR,CHN,8,Time-Varying,0.5552663144455217,-0.1395570808053688,6.140901308772356,-0.1395570808053688,13.95570808053688,2022Qq,MMR_CHN,MMR_2022Qq,CHN_2022Qq
2022-03-31,NZL,CHN,8,Time-Varying,0.9949561544494688,-0.0610907153182589,5.34666070022938,-0.0610907153182589,6.10907153182589,2022Qq,NZL_CHN,NZL_2022Qq,CHN_2022Qq
2022-03-31,PHL,CHN,8,Time-Varying,0.6993427194875209,-0.0,6.270605126518848,-0.0,0.0,2022Qq,PHL_CHN,PHL_2022Qq,CHN_2022Qq
2022-03-31,SGP,CHN,8,Time-Varying,0.20563145264366844,-0.0,13.554605840110073,-0.0,0.0,2022Qq,SGP_CHN,SGP_2022Qq,CHN_2022Qq
2022-03-31,THA,CHN,8,Time-Varying,0.2709324819309566,-1.5588846565761283,11.58580016931323,-1.5588846565761283,155.88846565761284,2022Qq,THA_CHN,THA_2022Qq,CHN_2022Qq
2022-03-31,VNM,CHN,8,Time-Varying,0.9440991415130893,-0.3173770885676732,12.598413348690812,-0.3173770885676732,31.73770885676732,2022Qq,VNM_CHN,VNM_2022Qq,CHN_2022Qq
2022-03-31,AUS,IDN,8,Time-Varying,0.8848691648546833,-0.0218871283308838,8.614408895462057,-0.0218871283308838,2.18871283308838,2022Qq,AUS_IDN,AUS_2022Qq,IDN_2022Qq
2022-03-31,BRN,IDN,8,Time-Varying,0.27701160055980883,-0.1968948912822875,10.34164795273092,-0.1968948912822875,19.68948912822875,2022Qq,BRN_IDN,BRN_2022Qq,IDN_2022Qq
2022-03-31,KHM,IDN,8,Time-Varying,0.003245894420387961,-0.2139534900447896,6.290215420990492,-0.2139534900447896,21.395349004478962,2022Qq,KHM_IDN,KHM_2022Qq,IDN_2022Qq
2022-03-31,CHN,IDN,8,Time-Varying,0.6784514781422338,-1.3430166465433089,11.98140976146091,-1.3430166465433089,134.3016646543309,2022Qq,CHN_IDN,CHN_2022Qq,IDN_2022Qq
2022-03-31,JPN,IDN,8,Time-Varying,0.942896136478198,-0.2927812086912483,10.686218579419602,-0.2927812086912483,29.27812086912483,2022Qq,JPN_IDN,JPN_2022Qq,IDN_2022Qq
2022-03-31,KOR,IDN,8,Time-Varying,0.6779170003995435,-0.3449278712850984,9.882400422534843,-0.3449278712850984,34.49278712850984,2022Qq,KOR_IDN,KOR_2022Qq,IDN_2022Qq
2022-03-31,LAO,IDN,8,Time-Varying,0.3062246562790073,-0.1761821160722972,6.95345949901681,-0.1761821160722972,17.61821160722972,2022Qq,LAO_IDN,LAO_2022Qq,IDN_2022Qq
2022-03-31,MYS,IDN,8,Time-Varying,0.0,-0.1943796460487902,11.830461193822302,-0.1943796460487902,19.43796460487902,2022Qq,MYS_IDN,MYS_2022Qq,IDN_2022Qq
2022-03-31,MMR,IDN,8,Time-Varying,0.0,-0.138619076133018,5.7484062614375375,-0.138619076133018,13.861907613301799,2022Qq,MMR_IDN,MMR_2022Qq,IDN_2022Qq
2022-03-31,NZL,IDN,8,Time-Varying,0.0,-0.055361682254887,8.355301828247699,-0.055361682254887,5.536168225488701,2022Qq,NZL_IDN,NZL_2022Qq,IDN_2022Qq
2022-03-31,PHL,IDN,8,Time-Varying,0.0,-0.0,7.708322512620742,-0.0,0.0,2022Qq,PHL_IDN,PHL_2022Qq,IDN_2022Qq
2022-03-31,SGP,IDN,8,Time-Varying,0.8129550715127867,-0.0,13.564898411883222,-0.0,0.0,2022Qq,SGP_IDN,SGP_2022Qq,IDN_2022Qq
2022-03-31,THA,IDN,8,Time-Varying,0.020057613322937345,-1.5781019541224837,11.186027653297485,-1.5781019541224837,157.81019541224836,2022Qq,THA_IDN,THA_2022Qq,IDN_2022Qq
2022-03-31,VNM,IDN,8,Time-Varying,0.88609208147963,-0.2743657803818516,11.735325534209348,-0.2743657803818516,27.43657803818516,2022Qq,VNM_IDN,VNM_2022Qq,IDN_2022Qq
2022-03-31,AUS,JPN,8,Time-Varying,0.0,-0.0196696440125951,10.087803381763065,-0.0196696440125951,1.9669644012595098,2022Qq,AUS_JPN,AUS_2022Qq,JPN_2022Qq
2022-03-31,BRN,JPN,8,Time-Varying,0.9853932792671821,-0.1722856351061469,8.576420160130892,-0.1722856351061469,17.228563510614688,2022Qq,BRN_JPN,BRN_2022Qq,JPN_2022Qq
2022-03-31,KHM,JPN,8,Time-Varying,0.7986510972048144,-0.2288915963582608,12.996480832873427,-0.2288915963582608,22.889159635826083,2022Qq,KHM_JPN,KHM_2022Qq,JPN_2022Qq
2022-03-31,CHN,JPN,8,Time-Varying,0.34489756176064174,-1.553453577326826,7.1919476111468,-1.553453577326826,155.3453577326826,2022Qq,CHN_JPN,CHN_2022Qq,JPN_2022Qq
2022-03-31,IDN,JPN,8,Time-Varying,0.8312887725270794,-0.156365376640426,7.086327717965172,-0.156365376640426,15.6365376640426,2022Qq,IDN_JPN,IDN_2022Qq,JPN_2022Qq
2022-03-31,KOR,JPN,8,Time-Varying,0.5369928553168318,-0.3771048919803428,10.998469821571788,-0.3771048919803428,37.71048919803428,2022Qq,KOR_JPN,KOR_2022Qq,JPN_2022Qq
2022-03-31,LAO,JPN,8,Time-Varying,0.9183192249307184,-0.1907662130422557,12.532417704314138,-0.1907662130422557,19.07662130422557,2022Qq,LAO_JPN,LAO_2022Qq,JPN_2022Qq
2022-03-31,MYS,JPN,8,Time-Varying,0.4393116553538059,-0.2174461909664312,10.350566433617072,-0.2174461909664312,21.74461909664312,2022Qq,MYS_JPN,MYS_2022Qq,JPN_2022Qq
2022-03-31,MMR,JPN,8,Time-Varying,0.8117595296338126,-0.1404564025319743,11.268291045500172,-0.1404564025319743,14.04564025319743,2022Qq,MMR_JPN,MMR_2022Qq,JPN_2022Qq
2022-03-31,NZL,JPN,8,Time-Varying,0.0,-0.0601451166995913,5.10573317257897,-0.0601451166995913,6.01451166995913,2022Qq,NZL_JPN,NZL_2022Qq,JPN_2022Qq
2022-03-31,PHL,JPN,8,Time-Varying,0.7880758544032082,-0.0,7.1582102749684315,-0.0,0.0,2022Qq,PHL_JPN,PHL_2022Qq,JPN_2022Qq
2022-03-31,SGP,JPN,8,Time-Varying,0.0,-0.0,5.978341606510015,-0.0,0.0,2022Qq,SGP_JPN,SGP_2022Qq,JPN_2022Qq
2022-03-31,THA,JPN,8,Time-Varying,0.5648317848718608,-1.672035368050242,10.295336285591263,-1.672035368050242,167.2035368050242,2022Qq,THA_JPN,THA_2022Qq,JPN_2022Qq
2022-03-31,VNM,JPN,8,Time-Varying,0.0,-0.2734535256009986,9.670749521424815,-0.2734535256009986,27.34535256009986,2022Qq,VNM_JPN,VNM_2022Qq,JPN_2022Qq
2022-03-31,AUS,KOR,8,Time-Varying,0.8096420494441118,-0.0193504606856145,6.179303212651214,-0.0193504606856145,1.93504606856145,2022Qq,AUS_KOR,AUS_2022Qq,KOR_2022Qq
2022-03-31,BRN,KOR,8,Time-Varying,0.972673542543488,-0.196676011419862,7.039282373774665,-0.196676011419862,19.6676011419862,2022Qq,BRN_KOR,BRN_2022Qq,KOR_2022Qq
2022-03-31,KHM,KOR,8,Time-Varying,0.6920880381282067,-0.2065662075242059,10.927585751833693,-0.2065662075242059,20.65662075242059,2022Qq,KHM_KOR,KHM_2022Qq,KOR_2022Qq
2022-03-31,CHN,KOR,8,Time-Varying,0.878539730950543,-1.3269653125260945,9.65961952944427,-1.3269653125260945,132.69653125260945,2022Qq,CHN_KOR,CHN_2022Qq,KOR_2022Qq
2022-03-31,IDN,KOR,8,Time-Varying,0.5685599987223457,-0.1573947421535407,8.096602239439138,-0.1573947421535407,15.739474215354072,2022Qq,IDN_KOR,IDN_2022Qq,KOR_2022Qq
2022-03-31,JPN,KOR,8,Time-Varying,0.8032240618941295,-0.2598323981088282,11.365390445430991,-0.2598323981088282,25.983239810882818,2022Qq,JPN_KOR,JPN_2022Qq,KOR_2022Qq
2022-03-31,LAO,KOR,8,Time-Varying,0.9366988657968657,-0.1923156429183447,10.32675274482651,-0.1923156429183447,19.23156429183447,2022Qq,LAO_KOR,LAO_2022Qq,KOR_2022Qq
2022-03-31,MYS,KOR,8,Time-Varying,0.3703604508872032,-0.1838870597508307,10.51672464114282,-0.1838870597508307,18.38870597508307,2022Qq,MYS_KOR,MYS_2022Qq,KOR_2022Qq
2022-03-31,MMR,KOR,8,Time-Varying,0.5314926682808324,-0.1492188492078861,13.818665249852232,-0.1492188492078861,14.921884920788612,2022Qq,MMR_KOR,MMR_2022Qq,KOR_2022Qq
2022-03-31,NZL,KOR,8,Time-Varying,0.05927806613239529,-0.0560923971480598,11.39563550694644,-0.0560923971480598,5.60923971480598,2022Qq,NZL_KOR,NZL_2022Qq,KOR_2022Qq
2022-03-31,PHL,KOR,8,Time-Varying,0.6536372197609523,-0.0,5.516817211686077,-0.0,0.0,2022Qq,PHL_KOR,PHL_2022Qq,KOR_2022Qq
2022-03-31,SGP,KOR,8,Time-Varying,0.7312165846538126,-0.0,6.732018699100152,-0.0,0.0,2022Qq,SGP_KOR,SGP_2022Qq,KOR_2022Qq
2022-03-31,THA,KOR,8,Time-Varying,0.46525887339324073,-1.7289347833054605,10.621775654733398,-1.7289347833054605,172.89347833054606,2022Qq,THA_KOR,THA_2022Qq,KOR_2022Qq
2022-03-31,VNM,KOR,8,Time-Varying,0.5626185237334784,-0.323262250965498,9.092042762768273,-0.323262250965498,32.3262250965498,2022Qq,VNM_KOR,VNM_2022Qq,KOR_2022Qq
2022-03-31,AUS,LAO,8,Time-Varying,0.7585730248982098,-0.020143098736299,11.31515400887265,-0.020143098736299,2.0143098736299,2022Qq,AUS_LAO,AUS_2022Qq,LAO_2022Qq
2022-03-31,BRN,LAO,8,Time-Varying,0.3152948920147231,-0.1975035868012657,14.5464444898604,-0.1975035868012657,19.75035868012657,2022Qq,BRN_LAO,BRN_2022Qq,LAO_2022Qq
2022-03-31,KHM,LAO,8,Time-Varying,0.05488553406504799,-0.2144593346469369,14.326050937940286,-0.2144593346469369,21.445933464693688,2022Qq,KHM_LAO,KHM_2022Qq,LAO_2022Qq
2022-03-31,CHN,LAO,8,Time-Varying,0.9624449649864792,-1.3103365524918194,6.735801139241888,-1.3103365524918194,131.03365524918195,2022Qq,CHN_LAO,CHN_2022Qq,LAO_2022Qq
2022-03-31,IDN,LAO,8,Time-Varying,0.024401545682167167,-0.16399964457131,9.117841838601832,-0.16399964457131,16.399964457131,2022Qq,IDN_LAO,IDN_2022Qq,LAO_2022Qq
2022-03-31,JPN,LAO,8,Time-Varying,0.9059341578828338,-0.249256929214357,8.33540035622837,-0.249256929214357,24.9256929214357,2022Qq,JPN_LAO,JPN_2022Qq,LAO_2022Qq
2022-03-31,KOR,LAO,8,Time-Varying,0.7886149480492358,-0.3777263909946445,12.69667516064598,-0.3777263909946445,37.77263909946445,2022Qq,KOR_LAO,KOR_2022Qq,LAO_2022Qq
2022-03-31,MYS,LAO,8,Time-Varying,0.0,-0.2036333304227604,7.661779190860083,-0.2036333304227604,20.36333304227604,2022Qq,MYS_LAO,MYS_2022Qq,LAO_2022Qq
2022-03-31,MMR,LAO,8,Time-Varying,0.0,-0.1361004960867179,12.338608885250848,-0.1361004960867179,13.61004960867179,2022Qq,MMR_LAO,MMR_2022Qq,LAO_2022Qq
2022-03-31,NZL,LAO,8,Time-Varying,0.0,-0.0541103646193995,11.0101802319765,-0.0541103646193995,5.41103646193995,2022Qq,NZL_LAO,NZL_2022Qq,LAO_2022Qq
2022-03-31,PHL,LAO,8,Time-Varying,0.015470899694668382,-0.0,8.559726786512616,-0.0,0.0,2022Qq,PHL_LAO,PHL_2022Qq,LAO_2022Qq
2022-03-31,SGP,LAO,8,Time-Varying,0.8614196692815606,-0.0,5.944429607559284,-0.0,0.0,2022Qq,SGP_LAO,SGP_2022Qq,LAO_2022Qq
2022-03-31,THA,LAO,8,Time-Varying,0.0,-1.613193240164932,9.70517888153306,-1.613193240164932,161.3193240164932,2022Qq,THA_LAO,THA_2022Qq,LAO_2022Qq
2022-03-31,VNM,LAO,8,Time-Varying,0.9610582376642604,-0.2981196385196475,4.815416809154543,-0.2981196385196475,29.81196385196475,2022Qq,VNM_LAO,VNM_2022Qq,LAO_2022Qq
2022-03-31,AUS,MYS,8,Time-Varying,0.8676086313467772,-0.0199889940235695,7.497833964230072,-0.0199889940235695,1.99889940235695,2022Qq,AUS_MYS,AUS_2022Qq,MYS_2022Qq
2022-03-31,BRN,MYS,8,Time-Varying,0.30102003642878394,-0.1870469528034462,11.10693942854918,-0.1870469528034462,18.70469528034462,2022Qq,BRN_MYS,BRN_2022Qq,MYS_2022Qq
2022-03-31,KHM,MYS,8,Time-Varying,0.01455043532279416,-0.2243689947716997,14.474774983374331,-0.2243689947716997,22.43689947716997,2022Qq,KHM_MYS,KHM_2022Qq,MYS_2022Qq
2022-03-31,CHN,MYS,8,Time-Varying,0.7176417704128283,-1.3692090392434684,5.464836059290869,-1.3692090392434684,136.92090392434685,2022Qq,CHN_MYS,CHN_2022Qq,MYS_2022Qq
2022-03-31,IDN,MYS,8,Time-Varying,0.0,-0.1641903166425733,7.275706117148262,-0.1641903166425733,16.41903166425733,2022Qq,IDN_MYS,IDN_2022Qq,MYS_2022Qq
2022-03-31,JPN,MYS,8,Time-Varying,0.91856855618782,-0.245442273601169,6.714386350590283,-0.245442273601169,24.5442273601169,2022Qq,JPN_MYS,JPN_2022Qq,MYS_2022Qq
2022-03-31,KOR,MYS,8,Time-Varying,0.672421130341099,-0.3172000429980713,5.761714226934973,-0.3172000429980713,31.72000429980713,2022Qq,KOR_MYS,KOR_2022Qq,MYS_2022Qq
2022-03-31,LAO,MYS,8,Time-Varying,0.2952505161827827,-0.193416872100476,8.312458715965493,-0.193416872100476,19.3416872100476,2022Qq,LAO_MYS,LAO_2022Qq,MYS_2022Qq
2022-03-31,MMR,MYS,8,Time-Varying,0.0,-0.1459280958314422,6.917409088226483,-0.1459280958314422,14.59280958314422,2022Qq,MMR_MYS,MMR_2022Qq,MYS_2022Qq
2022-03-31,NZL,MYS,8,Time-Varying,0.0,-0.0570952995325818,13.716298234277229,-0.0570952995325818,5.70952995325818,2022Qq,NZL_MYS,NZL_2022Qq,MYS_2022Qq
2022-03-31,PHL,MYS,8,Time-Varying,0.0,-0.0,5.253507434154575,-0.0,0.0,2022Qq,PHL_MYS,PHL_2022Qq,MYS_2022Qq
2022-03-31,SGP,MYS,8,Time-Varying,0.756735113876621,-0.0,5.705687474004298,-0.0,0.0,2022Qq,SGP_MYS,SGP_2022Qq,MYS_2022Qq
2022-03-31,THA,MYS,8,Time-Varying,0.02846909337111521,-1.6068520529242558,11.977275465505864,-1.6068520529242558,160.6852052924256,2022Qq,THA_MYS,THA_2022Qq,MYS_2022Qq
2022-03-31,VNM,MYS,8,Time-Varying,0.8769355282933285,-0.2748809268385139,11.78754134472645,-0.2748809268385139,27.488092683851388,2022Qq,VNM_MYS,VNM_2022Qq,MYS_2022Qq
2022-03-31,AUS,MMR,8,Time-Varying,0.8447089733888818,-0.0192831202598869,13.333741835632493,-0.0192831202598869,1.9283120259886901,2022Qq,AUS_MMR,AUS_2022Qq,MMR_2022Qq
2022-03-31,BRN,MMR,8,Time-Varying,0.33713484825732637,-0.1731429941863078,10.187820669254895,-0.1731429941863078,17.314299418630778,2022Qq,BRN_MMR,BRN_2022Qq,MMR_2022Qq
2022-03-31,KHM,MMR,8,Time-Varying,0.04677769450591625,-0.2149613860992316,11.502045457959335,-0.2149613860992316,21.49613860992316,2022Qq,KHM_MMR,KHM_2022Qq,MMR_2022Qq
2022-03-31,CHN,MMR,8,Time-Varying,0.8349907782924927,-1.317280896930762,8.08424404046525,-1.317280896930762,131.72808969307619,2022Qq,CHN_MMR,CHN_2022Qq,MMR_2022Qq
2022-03-31,IDN,MMR,8,Time-Varying,0.0,-0.1438334667620875,13.386261087911514,-0.1438334667620875,14.383346676208749,2022Qq,IDN_MMR,IDN_2022Qq,MMR_2022Qq
2022-03-31,JPN,MMR,8,Time-Varying,0.9438663132569239,-0.2608684933420431,10.972112774933535,-0.2608684933420431,26.08684933420431,2022Qq,JPN_MMR,JPN_2022Qq,MMR_2022Qq
2022-03-31,KOR,MMR,8,Time-Varying,0.6643720612582751,-0.3309554613779359,5.769563783898832,-0.3309554613779359,33.09554613779359,2022Qq,KOR_MMR,KOR_2022Qq,MMR_2022Qq
2022-03-31,LAO,MMR,8,Time-Varying,0.2987478877132321,-0.1738828064681292,7.2275733813138014,-0.1738828064681292,17.38828064681292,2022Qq,LAO_MMR,LAO_2022Qq,MMR_2022Qq
2022-03-31,MYS,MMR,8,Time-Varying,0.010145535803462353,-0.2129040224263863,5.160577865065758,-0.2129040224263863,21.29040224263863,2022Qq,MYS_MMR,MYS_2022Qq,MMR_2022Qq
2022-03-31,NZL,MMR,8,Time-Varying,0.0,-0.0540607390061546,11.580956952074404,-0.0540607390061546,5.406073900615461,2022Qq,NZL_MMR,NZL_2022Qq,MMR_2022Qq
2022-03-31,PHL,MMR,8,Time-Varying,0.0,-0.0,6.160726405069163,-0.0,0.0,2022Qq,PHL_MMR,PHL_2022Qq,MMR_2022Qq
2022-03-31,SGP,MMR,8,Time-Varying,0.8501809547559359,-0.0,8.189756302937614,-0.0,0.0,2022Qq,SGP_MMR,SGP_2022Qq,MMR_2022Qq
