date,reporter_iso,partner_iso,TC,bilateral_tariff,tariff_reduction
2023-12-31,KOR,PHL,-0.3785296531748265,7.414430209206912,-0.3785296531748265
2024-03-31,KOR,PHL,-0.3785296531748265,7.414430209206912,-0.3785296531748265
2024-06-30,KOR,PHL,-0.3785296531748265,7.414430209206912,-0.3785296531748265
2024-09-30,KOR,PHL,-0.3785296531748265,7.414430209206912,-0.3785296531748265
2024-12-31,KOR,PHL,-0.3785296531748265,7.414430209206912,-0.3785296531748265
2010-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2011-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2011-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2011-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2011-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2012-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2012-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2012-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2012-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2013-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2013-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2013-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2013-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2014-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2014-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2014-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2014-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2015-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2015-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2015-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2015-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2016-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2016-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2016-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2016-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2017-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2017-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2017-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2017-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2018-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2018-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2018-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2018-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2019-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2019-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2019-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2019-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2020-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2020-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2020-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2020-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2021-03-31,KOR,SGP,0.0,7.49292229148875,0.0
2021-06-30,KOR,SGP,0.0,7.49292229148875,0.0
2021-09-30,KOR,SGP,0.0,7.49292229148875,0.0
2021-12-31,KOR,SGP,0.0,7.49292229148875,0.0
2022-03-31,KOR,SGP,-0.343726804612494,7.1491954868762555,-0.343726804612494
2022-06-30,KOR,SGP,-0.343726804612494,7.1491954868762555,-0.343726804612494
2022-09-30,KOR,SGP,-0.343726804612494,7.1491954868762555,-0.343726804612494
2022-12-31,KOR,SGP,-0.343726804612494,7.1491954868762555,-0.343726804612494
2023-03-31,KOR,SGP,-0.3678885796980133,6.781306907178243,-0.3678885796980133
2023-06-30,KOR,SGP,-0.3678885796980133,6.781306907178243,-0.3678885796980133
2023-09-30,KOR,SGP,-0.3678885796980133,6.781306907178243,-0.3678885796980133
2023-12-31,KOR,SGP,-0.3678885796980133,6.781306907178243,-0.3678885796980133
2024-03-31,KOR,SGP,-0.3678885796980133,6.781306907178243,-0.3678885796980133
2024-06-30,KOR,SGP,-0.3678885796980133,6.781306907178243,-0.3678885796980133
2024-09-30,KOR,SGP,-0.3678885796980133,6.781306907178243,-0.3678885796980133
2024-12-31,KOR,SGP,-0.3678885796980133,6.781306907178243,-0.3678885796980133
2010-12-31,KOR,THA,0.0,7.287981654916225,0.0
2011-03-31,KOR,THA,0.0,7.287981654916225,0.0
2011-06-30,KOR,THA,0.0,7.287981654916225,0.0
2011-09-30,KOR,THA,0.0,7.287981654916225,0.0
2011-12-31,KOR,THA,0.0,7.287981654916225,0.0
2012-03-31,KOR,THA,0.0,7.287981654916225,0.0
2012-06-30,KOR,THA,0.0,7.287981654916225,0.0
2012-09-30,KOR,THA,0.0,7.287981654916225,0.0
2012-12-31,KOR,THA,0.0,7.287981654916225,0.0
2013-03-31,KOR,THA,0.0,7.287981654916225,0.0
2013-06-30,KOR,THA,0.0,7.287981654916225,0.0
2013-09-30,KOR,THA,0.0,7.287981654916225,0.0
2013-12-31,KOR,THA,0.0,7.287981654916225,0.0
2014-03-31,KOR,THA,0.0,7.287981654916225,0.0
2014-06-30,KOR,THA,0.0,7.287981654916225,0.0
2014-09-30,KOR,THA,0.0,7.287981654916225,0.0
2014-12-31,KOR,THA,0.0,7.287981654916225,0.0
2015-03-31,KOR,THA,0.0,7.287981654916225,0.0
2015-06-30,KOR,THA,0.0,7.287981654916225,0.0
2015-09-30,KOR,THA,0.0,7.287981654916225,0.0
2015-12-31,KOR,THA,0.0,7.287981654916225,0.0
2016-03-31,KOR,THA,0.0,7.287981654916225,0.0
2016-06-30,KOR,THA,0.0,7.287981654916225,0.0
2016-09-30,KOR,THA,0.0,7.287981654916225,0.0
2016-12-31,KOR,THA,0.0,7.287981654916225,0.0
2017-03-31,KOR,THA,0.0,7.287981654916225,0.0
2017-06-30,KOR,THA,0.0,7.287981654916225,0.0
2017-09-30,KOR,THA,0.0,7.287981654916225,0.0
2017-12-31,KOR,THA,0.0,7.287981654916225,0.0
2018-03-31,KOR,THA,0.0,7.287981654916225,0.0
2018-06-30,KOR,THA,0.0,7.287981654916225,0.0
2018-09-30,KOR,THA,0.0,7.287981654916225,0.0
2018-12-31,KOR,THA,0.0,7.287981654916225,0.0
2019-03-31,KOR,THA,0.0,7.287981654916225,0.0
2019-06-30,KOR,THA,0.0,7.287981654916225,0.0
2019-09-30,KOR,THA,0.0,7.287981654916225,0.0
2019-12-31,KOR,THA,0.0,7.287981654916225,0.0
2020-03-31,KOR,THA,0.0,7.287981654916225,0.0
2020-06-30,KOR,THA,0.0,7.287981654916225,0.0
2020-09-30,KOR,THA,0.0,7.287981654916225,0.0
2020-12-31,KOR,THA,0.0,7.287981654916225,0.0
2021-03-31,KOR,THA,0.0,7.287981654916225,0.0
2021-06-30,KOR,THA,0.0,7.287981654916225,0.0
2021-09-30,KOR,THA,0.0,7.287981654916225,0.0
2021-12-31,KOR,THA,0.0,7.287981654916225,0.0
2022-03-31,KOR,THA,-0.3203885936880155,6.967593061228209,-0.3203885936880155
2022-06-30,KOR,THA,-0.3203885936880155,6.967593061228209,-0.3203885936880155
2022-09-30,KOR,THA,-0.3203885936880155,6.967593061228209,-0.3203885936880155
2022-12-31,KOR,THA,-0.3203885936880155,6.967593061228209,-0.3203885936880155
2023-03-31,KOR,THA,-0.3352826017039637,6.632310459524246,-0.3352826017039637
2023-06-30,KOR,THA,-0.3352826017039637,6.632310459524246,-0.3352826017039637
2023-09-30,KOR,THA,-0.3352826017039637,6.632310459524246,-0.3352826017039637
2023-12-31,KOR,THA,-0.3352826017039637,6.632310459524246,-0.3352826017039637
2024-03-31,KOR,THA,-0.3352826017039637,6.632310459524246,-0.3352826017039637
2024-06-30,KOR,THA,-0.3352826017039637,6.632310459524246,-0.3352826017039637
2024-09-30,KOR,THA,-0.3352826017039637,6.632310459524246,-0.3352826017039637
2024-12-31,KOR,THA,-0.3352826017039637,6.632310459524246,-0.3352826017039637
2010-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2011-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2011-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2011-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2011-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2012-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2012-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2012-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2012-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2013-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2013-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2013-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2013-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2014-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2014-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2014-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2014-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2015-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2015-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2015-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2015-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2016-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2016-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2016-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2016-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2017-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2017-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2017-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2017-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2018-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2018-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2018-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2018-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2019-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2019-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2019-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2019-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2020-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2020-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2020-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2020-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2021-03-31,KOR,VNM,0.0,6.612212872540044,0.0
2021-06-30,KOR,VNM,0.0,6.612212872540044,0.0
2021-09-30,KOR,VNM,0.0,6.612212872540044,0.0
2021-12-31,KOR,VNM,0.0,6.612212872540044,0.0
2022-03-31,KOR,VNM,-0.3800788356639801,6.232134036876064,-0.3800788356639801
2022-06-30,KOR,VNM,-0.3800788356639801,6.232134036876064,-0.3800788356639801
2022-09-30,KOR,VNM,-0.3800788356639801,6.232134036876064,-0.3800788356639801
2022-12-31,KOR,VNM,-0.3800788356639801,6.232134036876064,-0.3800788356639801
2023-03-31,KOR,VNM,-0.3715684265695091,5.860565610306555,-0.3715684265695091
2023-06-30,KOR,VNM,-0.3715684265695091,5.860565610306555,-0.3715684265695091
2023-09-30,KOR,VNM,-0.3715684265695091,5.860565610306555,-0.3715684265695091
2023-12-31,KOR,VNM,-0.3715684265695091,5.860565610306555,-0.3715684265695091
2024-03-31,KOR,VNM,-0.3715684265695091,5.860565610306555,-0.3715684265695091
2024-06-30,KOR,VNM,-0.3715684265695091,5.860565610306555,-0.3715684265695091
2024-09-30,KOR,VNM,-0.3715684265695091,5.860565610306555,-0.3715684265695091
2024-12-31,KOR,VNM,-0.3715684265695091,5.860565610306555,-0.3715684265695091
2010-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2011-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2011-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2011-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2011-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2012-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2012-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2012-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2012-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2013-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2013-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2013-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2013-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2014-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2014-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2014-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2014-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2015-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2015-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2015-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2015-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2016-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2016-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2016-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2016-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2017-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2017-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2017-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2017-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2018-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2018-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2018-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2018-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2019-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2019-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2019-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2019-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2020-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2020-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2020-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2020-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2021-03-31,LAO,AUS,0.0,9.03482866212397,0.0
2021-06-30,LAO,AUS,0.0,9.03482866212397,0.0
2021-09-30,LAO,AUS,0.0,9.03482866212397,0.0
2021-12-31,LAO,AUS,0.0,9.03482866212397,0.0
2022-03-31,LAO,AUS,-0.1760925786811243,8.858736083442846,-0.1760925786811243
2022-06-30,LAO,AUS,-0.1760925786811243,8.858736083442846,-0.1760925786811243
2022-09-30,LAO,AUS,-0.1760925786811243,8.858736083442846,-0.1760925786811243
2022-12-31,LAO,AUS,-0.1760925786811243,8.858736083442846,-0.1760925786811243
2023-03-31,LAO,AUS,-0.1720937416999068,8.686642341742939,-0.1720937416999068
2023-06-30,LAO,AUS,-0.1720937416999068,8.686642341742939,-0.1720937416999068
2023-09-30,LAO,AUS,-0.1720937416999068,8.686642341742939,-0.1720937416999068
2023-12-31,LAO,AUS,-0.1720937416999068,8.686642341742939,-0.1720937416999068
2024-03-31,LAO,AUS,-0.1720937416999068,8.686642341742939,-0.1720937416999068
2024-06-30,LAO,AUS,-0.1720937416999068,8.686642341742939,-0.1720937416999068
2024-09-30,LAO,AUS,-0.1720937416999068,8.686642341742939,-0.1720937416999068
2024-12-31,LAO,AUS,-0.1720937416999068,8.686642341742939,-0.1720937416999068
2010-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2011-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2011-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2011-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2011-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2012-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2012-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2012-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2012-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2013-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2013-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2013-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2013-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2014-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2014-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2014-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2014-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2015-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2015-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2015-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2015-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2016-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2016-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2016-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2016-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2017-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2017-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2017-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2017-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2018-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2018-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2018-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2018-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2019-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2019-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2019-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2019-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2020-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2020-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2020-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2020-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2021-03-31,LAO,BRN,0.0,7.582443882989583,0.0
2021-06-30,LAO,BRN,0.0,7.582443882989583,0.0
2021-09-30,LAO,BRN,0.0,7.582443882989583,0.0
2021-12-31,LAO,BRN,0.0,7.582443882989583,0.0
2022-03-31,LAO,BRN,-0.1884471587370539,7.3939967242525295,-0.1884471587370539
2022-06-30,LAO,BRN,-0.1884471587370539,7.3939967242525295,-0.1884471587370539
2022-09-30,LAO,BRN,-0.1884471587370539,7.3939967242525295,-0.1884471587370539
2022-12-31,LAO,BRN,-0.1884471587370539,7.3939967242525295,-0.1884471587370539
2023-03-31,LAO,BRN,-0.2082412378608481,7.185755486391681,-0.2082412378608481
2023-06-30,LAO,BRN,-0.2082412378608481,7.185755486391681,-0.2082412378608481
2023-09-30,LAO,BRN,-0.2082412378608481,7.185755486391681,-0.2082412378608481
2023-12-31,LAO,BRN,-0.2082412378608481,7.185755486391681,-0.2082412378608481
2024-03-31,LAO,BRN,-0.2082412378608481,7.185755486391681,-0.2082412378608481
2024-06-30,LAO,BRN,-0.2082412378608481,7.185755486391681,-0.2082412378608481
2024-09-30,LAO,BRN,-0.2082412378608481,7.185755486391681,-0.2082412378608481
2024-12-31,LAO,BRN,-0.2082412378608481,7.185755486391681,-0.2082412378608481
2010-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2011-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2011-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2011-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2011-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2012-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2012-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2012-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2012-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2013-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2013-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2013-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2013-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2014-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2014-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2014-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2014-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2015-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2015-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2015-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2015-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2016-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2016-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2016-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2016-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2017-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2017-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2017-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2017-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2018-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2018-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2018-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2018-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2019-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2019-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2019-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2019-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2020-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2020-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2020-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2020-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2021-03-31,LAO,CHN,0.0,6.13557592199629,0.0
2021-06-30,LAO,CHN,0.0,6.13557592199629,0.0
2021-09-30,LAO,CHN,0.0,6.13557592199629,0.0
2021-12-31,LAO,CHN,0.0,6.13557592199629,0.0
2022-03-31,LAO,CHN,-0.1965197814325263,5.939056140563764,-0.1965197814325263
2022-06-30,LAO,CHN,-0.1965197814325263,5.939056140563764,-0.1965197814325263
2022-09-30,LAO,CHN,-0.1965197814325263,5.939056140563764,-0.1965197814325263
2022-12-31,LAO,CHN,-0.1965197814325263,5.939056140563764,-0.1965197814325263
2023-03-31,LAO,CHN,-0.1907716926343441,5.74828444792942,-0.1907716926343441
2023-06-30,LAO,CHN,-0.1907716926343441,5.74828444792942,-0.1907716926343441
2023-09-30,LAO,CHN,-0.1907716926343441,5.74828444792942,-0.1907716926343441
2023-12-31,LAO,CHN,-0.1907716926343441,5.74828444792942,-0.1907716926343441
2024-03-31,LAO,CHN,-0.1907716926343441,5.74828444792942,-0.1907716926343441
2024-06-30,LAO,CHN,-0.1907716926343441,5.74828444792942,-0.1907716926343441
2024-09-30,LAO,CHN,-0.1907716926343441,5.74828444792942,-0.1907716926343441
2024-12-31,LAO,CHN,-0.1907716926343441,5.74828444792942,-0.1907716926343441
2010-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2011-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2011-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2011-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2011-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2012-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2012-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2012-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2012-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2013-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2013-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2013-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2013-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2014-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2014-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2014-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2014-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2015-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2015-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2015-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2015-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2016-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2016-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2016-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2016-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2017-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2017-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2017-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2017-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2018-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2018-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2018-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2018-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2019-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2019-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2019-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2019-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2020-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2020-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2020-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2020-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2021-03-31,LAO,IDN,0.0,7.129641615089107,0.0
2021-06-30,LAO,IDN,0.0,7.129641615089107,0.0
2021-09-30,LAO,IDN,0.0,7.129641615089107,0.0
2021-12-31,LAO,IDN,0.0,7.129641615089107,0.0
2022-03-31,LAO,IDN,-0.1761821160722972,6.95345949901681,-0.1761821160722972
2022-06-30,LAO,IDN,-0.1761821160722972,6.95345949901681,-0.1761821160722972
2022-09-30,LAO,IDN,-0.1761821160722972,6.95345949901681,-0.1761821160722972
2022-12-31,LAO,IDN,-0.1761821160722972,6.95345949901681,-0.1761821160722972
2023-03-31,LAO,IDN,-0.1715526972953795,6.78190680172143,-0.1715526972953795
2023-06-30,LAO,IDN,-0.1715526972953795,6.78190680172143,-0.1715526972953795
2023-09-30,LAO,IDN,-0.1715526972953795,6.78190680172143,-0.1715526972953795
2023-12-31,LAO,IDN,-0.1715526972953795,6.78190680172143,-0.1715526972953795
2024-03-31,LAO,IDN,-0.1715526972953795,6.78190680172143,-0.1715526972953795
2024-06-30,LAO,IDN,-0.1715526972953795,6.78190680172143,-0.1715526972953795
2024-09-30,LAO,IDN,-0.1715526972953795,6.78190680172143,-0.1715526972953795
2024-12-31,LAO,IDN,-0.1715526972953795,6.78190680172143,-0.1715526972953795
2010-12-31,LAO,JPN,0.0,12.723183917356394,0.0
2011-03-31,LAO,JPN,0.0,12.723183917356394,0.0
2011-06-30,LAO,JPN,0.0,12.723183917356394,0.0
2011-09-30,LAO,JPN,0.0,12.723183917356394,0.0
2011-12-31,LAO,JPN,0.0,12.723183917356394,0.0
2012-03-31,LAO,JPN,0.0,12.723183917356394,0.0
2012-06-30,LAO,JPN,0.0,12.723183917356394,0.0
2012-09-30,LAO,JPN,0.0,12.723183917356394,0.0
2012-12-31,LAO,JPN,0.0,12.723183917356394,0.0
2013-03-31,LAO,JPN,0.0,12.723183917356394,0.0
2013-06-30,LAO,JPN,0.0,12.723183917356394,0.0
2013-09-30,LAO,JPN,0.0,12.723183917356394,0.0
2013-12-31,LAO,JPN,0.0,12.723183917356394,0.0
