reporter_iso,partner_iso,quarter_t,date_quarterly,year,quarter,export_usd,import_usd,trade_value,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted,date
KOR,MMR,2021Q1,2021-03-31,2021,1,20.03600433726046,13.357336224840308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31
KOR,MMR,2021Q2,2021-06-30,2021,2,13.979001261035286,9.319334174023524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30
KOR,MMR,2021Q3,2021-09-30,2021,3,8.633828373824342,5.75588558254956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30
KOR,MMR,2021Q4,2021-12-31,2021,4,6.345,4.23,,,,,,,,,,,,,,,999999.0,42.29,8.46,1161.38,154.85,51000000.0,54000000.0,1143.951667,35072.099576,2293567.162,44236.02797,1818432.16,1768621.124,51.8483975,599607208.16,731208977.99,2.57,4.98,,1241.1764379,222087.2906,4159.9428004,66262.81309,59868.293,53.387102,23714433.0,21028569.88,4.67,10.16,2021-12-31
KOR,MMR,2022Q1,2022-03-31,2022,1,11.194081094142414,7.462720729428279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31
KOR,MMR,2022Q2,2022-06-30,2022,2,22.05638455327145,14.704256368847634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30
KOR,MMR,2022Q3,2022-09-30,2022,3,33.11516036039556,22.07677357359704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30
KOR,MMR,2022Q4,2022-12-31,2022,4,38.16,25.44,,,,,,,,,,,,,,,999999.0,254.41,50.88,1862.57,248.34,51000000.0,54000000.0,1291.446667,32325.904316,2353490.552,45449.52502,1673916.512,1814829.396,51.7825115,7368370000.0,4912260000.0,,,,1158.243808,231054.0494,4298.1372241,62263.46626,62285.47113,53.7567875,738790000.0,492520000.0,,,2022-12-31
KOR,MMR,2023Q1,2023-03-31,2023,1,38.143434245804166,25.42894367084215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31
KOR,MMR,2023Q2,2023-06-30,2023,2,38.025252905554254,25.350066984476257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-30
KOR,MMR,2023Q3,2023-09-30,2023,3,37.69764918684787,25.13141744371069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30
KOR,MMR,2023Q4,2023-12-31,2023,4,37.055,24.7025,,,,,,,,,,,,,,,999999.0,247.03,49.41,4156.53,554.2,51000000.0,54000000.0,1305.6625,33098.246143,2385421.141,46096.217746,1712792.501,1839451.789,51.748739,8042610000.0,5361740000.0,,,,1201.0140949,236937.2162,4376.8814889,65015.45381,63871.40228,54.1337975,1234700000.0,823130000.0,,,2023-12-31
KOR,MYS,2010Q4,2010-12-31,2010,4,133.5575,89.0375,,,,,,,,,,,,,,,999999.0,890.38,178.08,1644.18,1205.73,51000000.0,32000000.0,1156.46,23450.643722,1705335.547,34967.375184,1143672.241,1315022.521,48.7693325,382807012.58,468903832.31,4.7,5.85,3.2210869147,8899.357517,579290.8791,20215.501021,255018.0,222908.0718,28.6557765,185425528.32,263711374.15,3.57,5.21,2010-12-31
KOR,MYS,2011Q1,2011-03-31,2011,1,120.73964996168696,80.49246428009687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-31
KOR,MYS,2011Q2,2011-06-30,2011,2,109.18992710675904,72.79284314137954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-30
KOR,MYS,2011Q3,2011-09-30,2011,3,99.5212660843518,66.34727610695408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-30
KOR,MYS,2011Q4,2011-12-31,2011,4,92.445,61.63,,,,,,,,,,,,,,,999999.0,616.3,123.26,2599.46,1906.27,51000000.0,32000000.0,1108.233333,25510.881669,1768188.55,35991.723275,1253289.5,1363489.883,49.1276435,457837429.58,550285750.57,4.15,5.98,3.060003011,10217.11822,609959.2783,20916.208167,297952.0,234709.1099,29.162039,212514097.03,303422729.9,3.35,5.59,2011-12-31
KOR,MYS,2012Q1,2012-03-31,2012,1,86.97044978449,57.98057065879226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31
KOR,MYS,2012Q2,2012-06-30,2012,2,82.10582601845228,54.73775762477638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30
KOR,MYS,2012Q3,2012-09-30,2012,3,78.57917080217885,52.386863519944605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-30
KOR,MYS,2012Q4,2012-12-31,2012,4,77.23,51.4875,,,,,,,,,,,,,,,999999.0,514.87,102.97,1357.2,995.28,51000000.0,32000000.0,1126.8066667,25767.286475,1810669.827,36505.74955,1278046.574,1396248.149,49.5995795,461077465.08,559096089.75,4.54,6.46,3.0888008666,10600.572818,643344.1851,21688.563209,314443.0,247555.4457,29.662831,226696145.77,300056881.49,3.32,5.41,2012-12-31
KOR,MYS,2013Q1,2013-03-31,2013,1,96.07915476701532,64.05334915312184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-31
KOR,MYS,2013Q2,2013-06-30,2013,2,138.30266785173916,92.20178884156734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-30
KOR,MYS,2013Q3,2013-09-30,2013,3,181.28990041710256,120.85936455800132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30
KOR,MYS,2013Q4,2013-12-31,2013,4,200.9,133.9325,,,,,,,,,,,,,,,999999.0,1339.33,267.87,2535.45,1859.33,51000000.0,32000000.0,1094.9825,27373.698389,1867972.252,37306.347289,1370632.955,1440435.336,50.0711645,466392231.85,582607822.91,4.42,6.56,3.15090855,10713.633136,673539.4987,22321.654226,323276.0,259174.443,30.1742645,239821678.76,301639113.43,3.28,5.34,2013-12-31
KOR,MYS,2014Q1,2014-03-31,2014,1,178.87680425277046,119.25036950184696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31
KOR,MYS,2014Q2,2014-06-30,2014,2,129.5432025451844,86.36130169678961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-30
KOR,MYS,2014Q3,2014-09-30,2014,3,79.31727734479472,52.87735156319648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30
KOR,MYS,2014Q4,2014-12-31,2014,4,56.405,37.6025,,,,,,,,,,,,,,,999999.0,376.03,75.21,3203.84,2349.48,51000000.0,32000000.0,1052.84,29373.095942,1927793.2,38144.622628,1484488.526,1486564.611,50.5390555,484579267.53,597335773.89,3.53,5.53,3.272859746,11013.307815,713998.2808,23260.200214,338066.0,274742.7687,30.6961365,236392109.28,304639799.5,2.85,4.77,2014-12-31
KOR,MYS,2015Q1,2015-03-31,2015,1,65.4016724590442,43.60040865180699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31
KOR,MYS,2015Q2,2015-06-30,2015,2,85.55489004300586,57.03617155846659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30
KOR,MYS,2015Q3,2015-09-30,2015,3,106.0726297555634,70.71495436374246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30
KOR,MYS,2015Q4,2015-12-31,2015,4,115.4325,76.955,,,,,,,,,,,,,,,999999.0,769.56,153.91,1625.25,1191.85,51000000.0,32000000.0,1130.9525,28754.932544,1981946.902,38873.967173,1466038.936,1528323.746,50.9839115,432866802.98,552012684.22,3.55,5.93,3.905500263,9648.6714006,750351.1776,24024.462669,301355.0,288731.1715,31.2327975,201293672.7,275162858.31,3.18,5.1,2015-12-31
KOR,MYS,2016Q1,2016-03-31,2016,1,114.07602817771335,76.0506854518089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31
KOR,MYS,2016Q2,2016-06-30,2016,2,111.08468201939569,74.0564546795971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30
KOR,MYS,2016Q3,2016-09-30,2016,3,108.04842101566015,72.03228067710675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30
KOR,MYS,2016Q4,2016-12-31,2016,4,106.665,71.11,,,,,,,,,,,,,,,999999.0,711.09,142.22,1740.65,1276.48,51000000.0,32000000.0,1160.7675,29234.756341,2040352.534,39774.629376,1499679.824,1573361.64,51.297839,412454921.09,529762972.36,3.08,5.34,4.1483006629,9476.5328836,783741.0642,24653.942053,301256.0,301579.4235,31.7896855,188939837.03,262430958.41,3.14,4.76,2016-12-31
KOR,MYS,2017Q1,2017-03-31,2017,1,112.62289973188834,75.08193315459222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31
KOR,MYS,2017Q2,2017-06-30,2017,2,125.96903967271354,83.97935978180902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30
KOR,MYS,2017Q3,2017-09-30,2017,3,139.55657845317813,93.03771896878544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30
KOR,MYS,2017Q4,2017-12-31,2017,4,145.755,97.17,,,,,,,,,,,,,,,999999.0,971.7,194.34,1825.06,1338.38,51000000.0,32000000.0,1131.000833,31524.406803,2104820.24,40881.194531,1623074.136,1623074.136,51.4862705,475735384.66,613436693.25,3.26,5.72,4.300440878,9862.5450035,829296.7217,25630.666133,319109.0,319109.0,32.3556445,212452951.05,295958070.1,2.77,4.76,2017-12-31
KOR,MYS,2018Q1,2018-03-31,2018,1,145.20946410189913,96.80637184051766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31
KOR,MYS,2018Q2,2018-06-30,2018,2,143.63074748991016,95.75406844282035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30
KOR,MYS,2018Q3,2018-09-30,2018,3,141.11153756776028,94.07486080332444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30
KOR,MYS,2018Q4,2018-12-31,2018,4,137.7925,91.8625,,,,,,,,,,,,,,,999999.0,918.62,183.72,2942.88,2158.11,51000000.0,32000000.0,1100.1633333,33410.991006,2166015.864,41943.810345,1725373.445,1670263.455,51.640894,510250237.65,654131162.84,3.17,5.84,4.0351301371,10901.806683,869461.6927,26418.600605,358789.0,334564.2688,32.910967,231483184.6,335099506.71,2.66,4.7,2018-12-31
KOR,MYS,2019Q1,2019-03-31,2019,1,122.55090478064405,81.70176083985102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31
KOR,MYS,2019Q2,2019-06-30,2019,2,93.1847396992502,62.12458230590301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30
KOR,MYS,2019Q3,2019-09-30,2019,3,64.22516176379948,42.81837602017286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30
KOR,MYS,2019Q4,2019-12-31,2019,4,51.185,34.125,,,,,,,,,,,,,,,999999.0,341.24,68.25,540.36,396.26,51000000.0,32000000.0,1165.3575,31900.553328,2214620.78,42779.851802,1651422.932,1707743.797,51.767846,484505254.22,593957679.71,3.08,5.6,4.1424697357,10920.20027,907831.4282,27147.585581,365178.0,349328.7404,33.4405955,226490386.96,333954500.0,2.88,4.89,2019-12-31
KOR,MYS,2020Q1,2020-03-31,2020,1,76.46558121033789,50.97859187695919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31
KOR,MYS,2020Q2,2020-06-30,2020,2,132.21533453444545,88.14480977156353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30
KOR,MYS,2020Q3,2020-09-30,2020,3,188.80216635769972,125.86907572986613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30
KOR,MYS,2020Q4,2020-12-31,2020,4,214.585,143.0575,,,,,,,,,,,,,,,999999.0,1430.56,286.11,1149.58,843.03,51000000.0,32000000.0,1180.265833,31707.692502,2198909.92,42402.127027,1644312.785,1695628.8,51.8584815,466456375.49,580512852.86,2.94,5.36,4.203481949,9957.521282,858291.8917,25326.145565,337456.0,330266.1883,33.8895585,210912634.46,328732126.69,2.81,4.85,2020-12-31
KOR,MYS,2021Q1,2021-03-31,2021,1,190.27939063074368,126.85388743293996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31
KOR,MYS,2021Q2,2021-06-30,2021,2,135.8330121103191,90.55658627000878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30
KOR,MYS,2021Q3,2021-09-30,2021,3,80.40183254212545,53.60275622145049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30
KOR,MYS,2021Q4,2021-12-31,2021,4,55.115,36.745,,,,,,,,,,,,,,,999999.0,367.44,73.49,1737.73,1274.34,51000000.0,32000000.0,1143.951667,35072.099576,2293567.162,44236.02797,1818432.16,1768621.124,51.8483975,599607208.16,731208977.99,2.57,4.98,4.143297598,10904.487911,886597.3526,25861.590536,373832.0,341157.9803,34.2823985,269840936.93,417142772.68,2.71,4.72,2021-12-31
KOR,MYS,2022Q1,2022-03-31,2022,1,81.12803765645204,54.086771079412976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31
KOR,MYS,2022Q2,2022-06-30,2022,2,139.39918293786647,92.93363223231889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30
KOR,MYS,2022Q3,2022-09-30,2022,3,198.7243098887195,132.48313753907925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30
KOR,MYS,2022Q4,2022-12-31,2022,4,225.7875,150.525,,,,,,,,,,,,,,,999999.0,1505.26,301.05,2752.29,2018.35,51000000.0,32000000.0,1291.446667,32325.904316,2353490.552,45449.52502,1673916.512,1814829.396,51.7825115,7368370000.0,4912260000.0,,,4.401076345,11731.408457,963289.5151,27764.110892,407027.0,370668.7195,34.695493,5736740000.0,3824480000.0,,,2022-12-31
KOR,MYS,2023Q1,2023-03-31,2023,1,222.1795897158736,148.11968830411013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31
KOR,MYS,2023Q2,2023-06-30,2023,2,208.71613354732568,139.14398572802733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-30
KOR,MYS,2023Q3,2023-09-30,2023,3,181.2499656777467,120.83319294766038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30
KOR,MYS,2023Q4,2023-12-31,2023,4,135.9825,90.655,,,,,,,,,,,,,,,999999.0,906.55,181.31,1963.04,1439.56,51000000.0,32000000.0,1305.6625,33098.246143,2385421.141,46096.217746,1712792.501,1839451.789,51.748739,8042610000.0,5361740000.0,,,4.560623432,11830.708719,998742.0406,28432.886398,415569.0,384310.6641,35.126298,5202000000.0,3467990000.0,,,2023-12-31
KOR,NZL,2010Q4,2010-12-31,2010,4,124.525,83.0175,,,,,,,,,,,,,,,999999.0,830.16,166.03,2432.11,1134.99,51000000.0,5100000.0,1156.46,23450.643722,1705335.547,34967.375184,1143672.241,1315022.521,48.7693325,382807012.58,468903832.31,4.7,5.85,1.3878338277,33699.465278,158926.2066,36553.494854,146517.541,164121.4573,4.3477705,30322684.38,31772232.84,18.47,19.19,2010-12-31
KOR,NZL,2011Q1,2011-03-31,2011,1,104.28498745188934,69.52307837911277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-31
KOR,NZL,2011Q2,2011-06-30,2011,2,88.96816838480348,59.31108176684811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-30
KOR,NZL,2011Q3,2011-09-30,2011,3,79.26889062763391,52.84441957204887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-30
KOR,NZL,2011Q4,2011-12-31,2011,4,75.9175,50.61,,,,,,,,,,,,,,,999999.0,506.11,101.22,1867.95,871.71,51000000.0,5100000.0,1108.233333,25510.881669,1768188.55,35991.723275,1253289.5,1363489.883,49.1276435,457837429.58,550285750.57,4.15,5.98,1.265810697,38399.009241,163080.0912,37209.955643,168291.357,168411.1312,4.3827005,36364115.52,38665092.19,18.3,19.4,2011-12-31
KOR,NZL,2012Q1,2012-03-31,2012,1,81.75763916301854,54.50381289847723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31
KOR,NZL,2012Q2,2012-06-30,2012,2,94.6365486709852,63.09060553485713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30
KOR,NZL,2012Q3,2012-09-30,2012,3,107.70883407030156,71.80632823933543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-30
KOR,NZL,2012Q4,2012-12-31,2012,4,113.665,75.7775,,,,,,,,,,,,,,,999999.0,757.77,151.55,1316.68,614.45,51000000.0,5100000.0,1126.8066667,25767.286475,1810669.827,36505.74955,1278046.574,1396248.149,49.5995795,461077465.08,559096089.75,4.54,6.46,1.234283655,39940.97482,167306.9088,37923.657548,176206.66,172776.1221,4.4116765,36680186.67,38049235.48,17.3,17.96,2012-12-31
KOR,NZL,2013Q1,2013-03-31,2013,1,103.521405169954,69.01484942174764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-31
KOR,NZL,2013Q2,2013-06-30,2013,2,80.79899589873965,53.86600753956768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-30
KOR,NZL,2013Q3,2013-09-30,2013,3,57.66559414159279,38.44316037432811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30
KOR,NZL,2013Q4,2013-12-31,2013,4,47.1125,31.4075,,,,,,,,,,,,,,,999999.0,314.08,62.82,512.69,239.25,51000000.0,5100000.0,1094.9825,27373.698389,1867972.252,37306.347289,1370632.955,1440435.336,50.0711645,466392231.85,582607822.91,4.42,6.56,1.219407974,42863.076246,170709.5929,38328.537012,190905.755,176290.039,4.453851,38315003.53,39923559.97,16.95,18.07,2013-12-31
KOR,NZL,2014Q1,2014-03-31,2014,1,58.13209965759851,38.75389977173234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31
KOR,NZL,2014Q2,2014-06-30,2014,2,82.8168251045584,55.21038340303894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-30
KOR,NZL,2014Q3,2014-09-30,2014,3,107.9480365097155,71.96452433981034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30
KOR,NZL,2014Q4,2014-12-31,2014,4,119.4125,79.6075,,,,,,,,,,,,,,,999999.0,796.08,159.22,702.15,327.67,51000000.0,5100000.0,1052.84,29373.095942,1927793.2,38144.622628,1484488.526,1486564.611,50.5390555,484579267.53,597335773.89,3.53,5.53,1.205433333,44509.010315,176978.5075,39128.713838,201313.497,182763.8826,4.522983,42837936.04,43476625.19,17.4,19.22,2014-12-31
KOR,NZL,2015Q1,2015-03-31,2015,1,104.54670950755364,69.69710001747995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31
KOR,NZL,2015Q2,2015-06-30,2015,2,71.24622961171362,47.497064604271785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30
KOR,NZL,2015Q3,2015-09-30,2015,3,37.3434259547012,24.895485163167677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30
KOR,NZL,2015Q4,2015-12-31,2015,4,21.8775,14.585,,,,,,,,,,,,,,,999999.0,145.85,29.17,2239.52,1045.11,51000000.0,5100000.0,1130.9525,28754.932544,1981946.902,38873.967173,1466038.936,1528323.746,50.9839115,432866802.98,552012684.22,3.55,5.93,1.433975,38591.970488,184518.0592,39990.65875,178064.471,190549.9,4.614029,38170231.51,36207984.42,19.8,19.52,2015-12-31
KOR,NZL,2016Q1,2016-03-31,2016,1,41.26224431637858,27.508033947652983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31
KOR,NZL,2016Q2,2016-06-30,2016,2,84.0102612586108,56.006427587673755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30
KOR,NZL,2016Q3,2016-09-30,2016,3,127.40013657204456,84.9327225394294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30
KOR,NZL,2016Q4,2016-12-31,2016,4,147.17,98.1125,,,,,,,,,,,,,,,999999.0,981.13,196.23,3371.41,1573.33,51000000.0,5100000.0,1160.7675,29234.756341,2040352.534,39774.629376,1499679.824,1573361.64,51.297839,412454921.09,529762972.36,3.08,5.34,1.436525,40052.503728,191646.7612,40648.167609,188838.343,197911.6372,4.71477,36251356.2,35158277.23,18.96,19.97,2016-12-31
KOR,NZL,2017Q1,2017-03-31,2017,1,135.58036849289363,90.3862060077066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31
KOR,NZL,2017Q2,2017-06-30,2017,2,109.61872917080744,73.078730977001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30
KOR,NZL,2017Q3,2017-09-30,2017,3,83.18750765976809,55.45820629987893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30
KOR,NZL,2017Q4,2017-12-31,2017,4,71.13,47.42,,,,,,,,,,,,,,,999999.0,474.19,94.84,2394.62,1117.49,51000000.0,5100000.0,1131.000833,31524.406803,2104820.24,40881.194531,1623074.136,1623074.136,51.4862705,475735384.66,613436693.25,3.26,5.72,1.407408333,42918.538179,200017.7383,41559.955526,206556.259,206556.259,4.8127515,40187331.25,39983812.4,20.01,22.83,2017-12-31
KOR,NZL,2018Q1,2018-03-31,2018,1,73.84827185073874,49.23214060144071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31
KOR,NZL,2018Q2,2018-06-30,2018,2,80.53307957422724,53.6886097574567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30
KOR,NZL,2018Q3,2018-09-30,2018,3,88.86180711718315,59.24107967059134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30
KOR,NZL,2018Q4,2018-12-31,2018,4,96.285,64.19,,,,,,,,,,,,,,,999999.0,641.91,128.38,3559.63,1661.16,51000000.0,5100000.0,1100.1633333,33410.991006,2166015.864,41943.810345,1725373.445,1670263.455,51.640894,510250237.65,654131162.84,3.17,5.84,1.4452583333,43234.707592,207834.4321,42407.859723,211886.687,214628.4782,4.900847,44324751.93,41857019.23,22.61,21.78,2018-12-31
KOR,NZL,2019Q1,2019-03-31,2019,1,103.29229766583526,68.86190995662194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31
KOR,NZL,2019Q2,2019-06-30,2019,2,111.01263106294766,74.00935554943844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30
KOR,NZL,2019Q3,2019-09-30,2019,3,117.30649245300248,78.20577283828177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30
KOR,NZL,2019Q4,2019-12-31,2019,4,119.8925,79.93,,,,,,,,,,,,,,,999999.0,799.29,159.86,2701.56,1260.73,51000000.0,5100000.0,1165.3575,31900.553328,2214620.78,42779.851802,1651422.932,1707743.797,51.767846,484505254.22,593957679.71,3.08,5.6,1.517875,42682.114341,213074.1937,42705.352735,212958.248,220039.5261,4.9894025,43354922.42,42038566.67,28.3,29.33,2019-12-31
KOR,NZL,2020Q1,2020-03-31,2020,1,116.78578144718232,77.85850195067033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31
KOR,NZL,2020Q2,2020-06-30,2020,2,109.25680773091094,72.8383909133186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30
KOR,NZL,2020Q3,2020-09-30,2020,3,99.89090863068218,66.5936046918814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30
KOR,NZL,2020Q4,2020-12-31,2020,4,91.5275,61.0175,,,,,,,,,,,,,,,999999.0,610.18,122.04,2801.91,1307.56,51000000.0,5100000.0,1180.265833,31707.692502,2198909.92,42402.127027,1644312.785,1695628.8,51.8584815,466456375.49,580512852.86,2.94,5.36,1.542058333,41894.590322,213102.5567,42032.93297,212401.174,220068.8163,5.069895,38148805.51,40068135.7,15.89,16.68,2020-12-31
KOR,NZL,2021Q1,2021-03-31,2021,1,83.59152111262657,55.72687091579795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31
KOR,NZL,2021Q2,2021-06-30,2021,2,74.82704433832153,49.88418123230865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30
KOR,NZL,2021Q3,2021-09-30,2021,3,67.6735956615589,45.11556316186207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30
