date_quarterly,year,export_usd,import_usd,trade_value,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted,reporter_iso,partner_iso,quarter
2014-06-30,2014,25.204260797291635,16.80326233506505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2014-09-30,2014,26.514698791723756,17.676598001115632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2014-12-31,2014,27.1125,18.075,,,,,,,,,,,,,,,999999.0,180.75,36.15,282.6,1554.33,7000000.0,69000000.0,8042.42157,1981.0396437,41654.42391,6214.1366829,13279.24848,13911.07598,6.7031715,7412382.73,4664523.42,1.16,6.4,32.47983333,5801.1973604,1085038.904,15452.791964,407339.0,410639.1937,70.2163665,204283910.67,244508257.83,6.47,8.41,LAO,THA,4
2015-03-31,2015,25.489869203232608,16.993246135488402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2015-06-30,2015,21.611232506108497,14.407488337405665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2015-09-30,2015,17.039041711236294,11.359361140824195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2015-12-31,2015,13.47,8.98,,,,,,,,,,,,,,,999999.0,89.81,17.96,69.21,380.67,7000000.0,69000000.0,8127.610598,2121.0133915,44682.72796,6569.3997078,14426.38119,14922.42036,6.8016455,6804900.39,4290272.36,1.32,6.74,34.24771667,5688.8499365,1119042.75,15863.767088,401296.0,423508.1441,70.5407955,189862592.21,236153735.35,7.21,8.89,LAO,THA,4
2016-03-31,2016,10.848365343540694,7.232243562360462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2016-06-30,2016,8.308355798984952,5.538903865989967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2016-09-30,2016,6.3647109508692505,4.243140633912834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2016-12-31,2016,5.595,3.73,,,,,,,,,,,,,,,999999.0,37.3,7.46,250.03,1375.16,7000000.0,69000000.0,8124.3667562,2303.2204742,47820.72277,6921.7093367,15912.49537,15970.3975,6.9088025,6173101.71,4427458.66,2.85,7.56,35.296383333,5833.5721792,1157483.213,16334.826448,413366.0,438056.1579,70.8598415,186050893.48,241433220.77,7.19,8.45,LAO,THA,4
2017-03-31,2017,8.92831458522378,5.952209723482521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2017-06-30,2017,16.39518796731248,10.930125311541655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2017-09-30,2017,23.997118720158753,15.998079146772506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2017-12-31,2017,27.465,18.31,,,,,,,,,,,,,,,999999.0,183.11,36.62,184.26,1013.44,7000000.0,69000000.0,8244.843189,2432.431535,51116.78086,7283.5152726,17071.16208,17071.16208,7.018147,6788491.29,5146493.21,6.94,10.01,33.93981106,6413.0944456,1205839.839,16945.428193,456357.0,456357.0,71.160187,209958739.12,262594747.06,6.32,8.35,LAO,THA,4
2018-03-31,2018,25.63479346714303,17.08967404581877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2018-06-30,2018,21.296819898382584,14.197302640145613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2018-09-30,2018,16.271425288783192,10.846727116945893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2018-12-31,2018,12.53,8.3525,,,,,,,,,,,,,,,999999.0,83.53,16.71,205.9,1132.45,7000000.0,69000000.0,8401.3347661,2545.1089857,54310.53688,7619.2752543,18141.65138,18137.76146,7.128045,7158441.07,6000720.05,6.18,8.36,32.310225743,7099.7736307,1256761.95,17607.607148,506754.0,475628.765,71.3760785,231250511.36,280430322.8,6.64,8.47,LAO,THA,4
2019-03-31,2019,10.065686717144755,6.710065665435719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2019-06-30,2019,7.734769982359221,5.1566715575866215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2019-09-30,2019,5.987885822396242,3.992556475278471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2019-12-31,2019,5.305,3.5375,,,,,,,,,,,,,,,999999.0,35.36,7.07,92.46,508.55,7000000.0,69000000.0,8679.4090931,2589.3207181,57274.66211,7913.4493731,18740.55955,19127.67244,7.2376355,6823449.29,5985505.99,4.83,9.56,31.047605781,7605.7008872,1283337.04,17943.180803,543977.0,485686.2603,71.522271,219755477.99,274455584.07,6.45,8.65,LAO,THA,4
2020-03-31,2020,5.800453456498176,3.867697971497483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2020-06-30,2020,7.064689399475566,4.71027884569584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2020-09-30,2020,8.784379688957321,5.856459220552534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2020-12-31,2020,10.605,7.07,,,,,,,,,,,,,,,999999.0,70.7,14.14,363.94,2001.68,7000000.0,69000000.0,9045.787834,2583.7768648,57562.77189,7835.3661254,18981.80071,19223.89072,7.3465325,6143724.42,6720996.71,1.48,7.66,31.29367321,6985.5756128,1205477.324,16826.526547,500457.0,456219.8044,71.6414835,197955677.83,260938320.44,5.67,7.81,LAO,THA,4
2021-03-31,2021,13.13759978806894,8.758452952726874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2021-06-30,2021,16.528868172450924,11.019590426411385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2021-09-30,2021,19.533439145637114,13.022968862359646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2021-12-31,2021,20.8225,13.8825,,,,,,,,,,,,,,,999999.0,138.82,27.76,400.63,2203.45,7000000.0,69000000.0,9697.915789,2526.0512195,59018.16081,7918.506451,18827.14853,19709.93815,7.4531935,7130577.41,8545267.29,1.28,6.29,31.97709344,7048.470728,1223463.613,17057.146542,505568.0,463026.8185,71.727332,254099887.41,320261003.24,5.9,7.94,LAO,THA,4
2022-03-31,2022,18.881114790613264,12.588116181297991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2022-06-30,2022,14.532267067506048,9.688599848541323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2022-09-30,2022,10.104759387378955,6.736638398219101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2022-12-31,2022,8.085,5.39,,,,,,,,,,,,,,,999999.0,53.9,10.78,359.67,1978.2,7000000.0,69000000.0,14035.22669,2046.4042667,60616.03416,8019.0467016,15468.7852,20243.57024,7.5590075,1333310000.0,888880000.0,,,35.06135021,6906.2623244,1255244.967,17498.281314,495423.0,475054.6541,71.735329,6189210000.0,4126170000.0,,,LAO,THA,4
2023-03-31,2023,9.718646550150766,6.479078613531028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,1
2023-06-30,2023,14.377729060015373,9.58510105491534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,2
2023-09-30,2023,21.676813442034668,14.45115020927106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,THA,3
2023-12-31,2023,31.0875,20.725,,,,,,,,,,,,,,,999999.0,207.24,41.45,156.78,862.27,7000000.0,69000000.0,17688.87359,2028.2515893,62856.85283,8200.5106763,15546.53322,20991.9229,7.6649925,1049870000.0,699910000.0,,,34.80218858,7178.4635626,1278737.038,17833.941595,514713.317,483945.3629,71.702435,5371800000.0,3581190000.0,,,LAO,THA,4
2010-12-31,2010,12.5625,8.375,,,,,,,,,,,,,,,999999.0,83.75,16.75,116.36,465.43,7000000.0,97000000.0,8254.1630297,1125.9165149,30701.75659,4846.9870973,7131.773633,10253.27993,6.334194,3398448.07,2062992.44,2.41,7.36,18612.916667,1683.1598537,552831.6656,6321.316196,147201.0,182760.9027,87.4551515,98169568.36,76816118.48,8.15,11.06,LAO,VNM,4
2011-03-31,2011,12.317639888546614,8.211759925697743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2011-06-30,2011,11.764439571792488,7.842959714528327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2011-09-30,2011,10.991193520936836,7.327462347291225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2011-12-31,2011,10.1025,6.735,,,,,,,,,,,,,,,999999.0,67.35,13.47,223.28,893.11,7000000.0,97000000.0,8029.262555,1361.5474773,33169.76417,5161.3319303,8750.107402,11077.50549,6.42659,4519281.66,3015056.68,2.27,7.62,20509.75,1950.9244858,588285.8207,6649.6782193,172595.0,194481.71,88.468314,123383970.95,99879200.19,7.49,10.34,LAO,VNM,4
2012-03-31,2012,8.526250579513814,5.68416705300921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2012-06-30,2012,6.227977817209371,4.1519852114729145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2012-09-30,2012,4.125743334084104,2.750495556056068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2012-12-31,2012,3.21,2.14,,,,,,,,,,,,,,,999999.0,21.4,4.28,119.14,476.56,7000000.0,97000000.0,8006.5820319,1563.5654745,35832.00209,5496.5674205,10192.84893,11966.59698,6.518978,6109890.13,3234883.33,2.14,10.96,20828.0,2185.1214746,620669.0699,6934.0476466,195591.0,205187.3049,89.5103555,132638064.4,129603396.99,6.76,9.48,LAO,VNM,4
2013-03-31,2013,3.7147065634852496,2.4764598616975317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2013-06-30,2013,5.004257271527964,3.336141257525187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2013-09-30,2013,6.723583842692231,4.482354812371567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2013-12-31,2013,8.475,5.65,,,,,,,,,,,,,,,999999.0,56.51,11.3,195.16,780.64,7000000.0,97000000.0,7833.22999,1812.5178818,38707.98616,5854.7473922,11983.25263,12927.07198,6.6113845,6834312.11,3919282.08,2.82,8.97,20933.41667,2359.5194441,655138.041,7233.251507,213709.0,216582.4196,90.573104,164165747.95,147140082.36,6.69,9.24,LAO,VNM,4
2014-03-31,2014,10.604085666820005,7.069550908526482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2014-06-30,2014,13.284770258612564,8.856953868441291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2014-09-30,2014,15.698521046164748,10.466391298810585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2014-12-31,2014,16.9675,11.3125,,,,,,,,,,,,,,,999999.0,113.12,22.62,194.45,777.8,7000000.0,97000000.0,8042.42157,1981.0396437,41654.42391,6214.1366829,13279.24848,13911.07598,6.7031715,7412382.73,4664523.42,1.16,6.4,21148.0,2546.3795219,697214.1295,7604.9011646,233451.0,230492.3752,91.679578,186918674.89,167053034.32,5.29,8.84,LAO,VNM,4
2015-03-31,2015,17.3353329050694,11.557724110704553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2015-06-30,2015,17.62229859608542,11.749034354720898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2015-09-30,2015,17.80901869662951,11.8735132024739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2015-12-31,2015,17.875,11.9175,,,,,,,,,,,,,,,999999.0,119.17,23.83,159.49,637.96,7000000.0,97000000.0,8127.610598,2121.0133915,44682.72796,6569.3997078,14426.38119,14922.42036,6.8016455,6804900.39,4290272.36,1.32,6.74,21697.5675,2577.5653157,745927.7396,8036.000759,239258.0,246596.6325,92.823254,202330416.64,195758017.03,6.05,9.13,LAO,VNM,4
2016-03-31,2016,16.249024085791067,10.833387335709652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2016-06-30,2016,12.63569377871877,8.424216492295951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2016-09-30,2016,8.897765064116259,5.931975499702511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2016-12-31,2016,7.0275,4.685,,,,,,,,,,,,,,,999999.0,46.85,9.37,237.76,951.03,7000000.0,97000000.0,8124.3667562,2303.2204742,47820.72277,6921.7093367,15912.49537,15970.3975,6.9088025,6173101.71,4427458.66,2.85,7.56,21935.000833,2735.0604401,795832.3,8466.290571,257096.0,263094.6066,94.0001165,211488189.38,216726897.81,5.9,8.43,LAO,VNM,4
2017-03-31,2017,6.780008741362095,4.520005201152301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2017-06-30,2017,6.5933820744051035,4.3955874856105215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2017-09-30,2017,6.475588221007904,4.317058601339445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2017-12-31,2017,6.435,4.29,,,,,,,,,,,,,,,999999.0,42.89,8.58,370.87,1483.47,7000000.0,97000000.0,8244.843189,2432.431535,51116.78086,7283.5152726,17071.16208,17071.16208,7.018147,6788491.29,5146493.21,6.94,10.01,22370.08667,2956.1140611,851064.9603,8941.9204846,281354.0,281354.0,95.176977,251062198.66,263447213.47,5.89,8.32,LAO,VNM,4
2018-03-31,2018,6.536365277761622,4.357579412985532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2018-06-30,2018,6.822828334273198,4.548559153775945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2018-09-30,2018,7.266338130588993,4.84423330408164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2018-12-31,2018,7.83,5.22,,,,,,,,,,,,,,,999999.0,52.2,10.44,218.56,874.25,7000000.0,97000000.0,8401.3347661,2545.1089857,54310.53688,7619.2752543,18141.65138,18137.76146,7.128045,7158441.07,6000720.05,6.18,8.36,22602.05,3222.3050435,914596.8609,9503.5570988,310106.0,302357.0435,96.2373195,273234684.27,296642636.85,5.77,8.39,LAO,VNM,4
2019-03-31,2019,9.599212448835482,6.399213115282793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2019-06-30,2019,12.767007491822914,8.510508222485468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2019-09-30,2019,15.835936576558403,10.555886007530887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2019-12-31,2019,17.2075,11.47,,,,,,,,,,,,,,,999999.0,114.71,22.94,346.48,1385.92,7000000.0,97000000.0,8679.4090931,2589.3207181,57274.66211,7913.4493731,18740.55955,19127.67244,7.2376355,6823449.29,5985505.99,4.83,9.56,23050.241667,3440.8974878,981904.2612,10104.621912,334365.0,324608.2313,97.1737755,286270839.31,325225902.38,5.4,8.39,LAO,VNM,4
2020-03-31,2020,16.286166700688117,10.856164590256943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2020-06-30,2020,14.25440549478199,9.502510084055006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2020-09-30,2020,12.19213754185984,8.128530553707629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2020-12-31,2020,11.2525,7.5025,,,,,,,,,,,,,,,999999.0,75.02,15.0,402.35,1609.42,7000000.0,97000000.0,9045.787834,2583.7768648,57562.77189,7835.3661254,18981.80071,19223.89072,7.3465325,6143724.42,6720996.71,1.48,7.66,23208.36833,3534.0422007,1010038.125,10298.189807,346616.0,333909.0196,98.079191,293843822.96,351527253.03,4.53,7.6,LAO,VNM,4
2021-03-31,2021,13.083003345612145,8.722581538853058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2021-06-30,2021,17.183467420549743,11.455655220774416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2021-09-30,2021,21.358098803342784,14.23816348216145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2021-12-31,2021,23.2625,15.5075,,,,,,,,,,,,,,,999999.0,155.09,31.02,262.03,1048.11,7000000.0,97000000.0,9697.915789,2526.0512195,59018.16081,7918.506451,18827.14853,19709.93815,7.4531935,7130577.41,8545267.29,1.28,6.29,23159.78259,3700.7897657,1035911.677,10470.618544,366138.0,342462.5704,98.9350985,357022783.48,420575524.83,4.39,7.39,LAO,VNM,4
2022-03-31,2022,21.385891137148246,14.256554437209687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2022-06-30,2022,17.1821472634872,11.45434303878751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2022-09-30,2022,12.902368004483092,8.601446529688936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2022-12-31,2022,10.95,7.3,,,,,,,,,,,,,,,999999.0,73.0,14.6,81.51,326.02,7000000.0,97000000.0,14035.22669,2046.4042667,60616.03416,8019.0467016,15468.7852,20243.57024,7.5590075,1333310000.0,888880000.0,,,23271.2125,4101.1167112,1118988.257,11225.731382,408802.0,369926.8996,99.680655,4994389999.999999,3329590000.0,,,LAO,VNM,4
2023-03-31,2023,11.307698275396703,7.538484603500618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,1
2023-06-30,2023,12.539890065935422,8.35997836238519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,2
2023-09-30,2023,14.896136180835285,9.930816205975574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAO,VNM,3
2023-12-31,2023,18.5925,12.395,,,,,,,,,,,,,,,999999.0,123.95,24.79,368.22,1472.86,7000000.0,97000000.0,17688.87359,2028.2515893,62856.85283,8200.5106763,15546.53322,20991.9229,7.6649925,1049870000.0,699910000.0,,,23787.31917,4330.6657952,1175457.224,11713.318926,434591.8032,388595.0042,100.3521915,3746570000.0,2497710000.0,,,LAO,VNM,4
2010-12-31,2010,255.0875,170.0575,,,,,,,,,,,,,,,999999.0,1700.59,340.12,1462.82,3324.59,32000000.0,1400000000.0,3.2210869147,8899.357517,579290.8791,20215.501021,255018.0,222908.0718,28.6557765,185425528.32,263711374.15,3.57,5.21,6.7702690287,4503.8219208,11884961.31,8793.5038005,6087192.374,7357040.383,1351.561514,1333059090.43,1937911681.5,7.09,7.77,MYS,CHN,4
2011-03-31,2011,187.53995593990084,125.02682580091493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,1
2011-06-30,2011,136.86193195320658,91.24226616572184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,2
2011-09-30,2011,105.02566060779913,70.01859486677635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,3
2011-12-31,2011,94.1,62.735,,,,,,,,,,,,,,,999999.0,627.34,125.47,1277.88,2904.27,32000000.0,1400000000.0,3.060003011,10217.11822,609959.2783,20916.208167,297952.0,234709.1099,29.162039,212514097.03,303422729.9,3.35,5.59,6.461461327,5551.5838494,13020073.2,9571.8190294,7551545.623,8059698.454,1360.250665,1616784547.02,2221071164.59,6.3,7.61,MYS,CHN,4
2012-03-31,2012,114.58090660447675,76.38867987645237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,1
2012-06-30,2012,159.746224662384,106.49832327212249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,2
2012-09-30,2012,205.58969669226673,137.0600607776438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,3
2012-12-31,2012,226.4775,150.985,,,,,,,,,,,,,,,999999.0,1509.85,301.97,1996.85,4538.29,32000000.0,1400000000.0,3.0888008666,10600.572818,643344.1851,21688.563209,314443.0,247555.4457,29.662831,226696145.77,300056881.49,3.32,5.41,6.3123328268,6230.0521088,14043935.27,10254.634032,8532186.353,8693490.556,1369.520865,1624172572.65,2304480905.73,6.08,7.3,MYS,CHN,4
2013-03-31,2013,201.3618052617238,134.24145753270423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,1
2013-06-30,2013,145.10077507116654,96.73467310703646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,2
2013-09-30,2013,87.82212124822308,58.5494832188825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,3
2013-12-31,2013,61.6925,41.13,,,,,,,,,,,,,,,999999.0,411.29,82.26,877.47,1994.25,32000000.0,1400000000.0,3.15090855,10713.633136,673539.4987,22321.654226,323276.0,259174.443,30.1742645,239821678.76,301639113.43,3.28,5.34,6.195758346,6940.1118887,15134607.87,10974.996099,9570470.1,9368639.773,1379.008041,1748337327.91,2397123775.55,5.94,7.23,MYS,CHN,4
2014-03-31,2014,106.7821717110049,71.18965412822575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,1
2014-06-30,2014,207.7864006543159,138.5255222397479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,2
2014-09-30,2014,310.6175476258878,207.079330557225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,3
2014-12-31,2014,357.5275,238.3525,,,,,,,,,,,,,,,999999.0,2383.52,476.7,2328.28,5291.54,32000000.0,1400000000.0,3.272859746,11013.307815,713998.2808,23260.200214,338066.0,274742.7687,30.6961365,236392109.28,304639799.5,2.85,4.77,6.143434094,7547.5412128,16258469.72,11714.000231,10475624.71,10064333.83,1387.951972,1741960455.31,2529204919.96,6.01,6.88,MYS,CHN,4
2015-03-31,2015,353.7330137366629,235.82275361362485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,1
2015-06-30,2015,344.3402787727824,229.5607108522639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,2
2015-09-30,2015,332.4949588920087,221.66355545462218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,3
2015-12-31,2015,321.66,214.44,,,,,,,,,,,,,,,999999.0,2144.4,428.88,1415.31,3216.6,32000000.0,1400000000.0,3.905500263,9648.6714006,750351.1776,24024.462669,301355.0,288731.1715,31.2327975,201293672.7,275162858.31,3.18,5.1,6.227488673,7923.0013247,17403280.43,12465.335176,11061572.91,10772995.68,1396.134174,1537067593.05,2473581490.39,6.15,7.1,MYS,CHN,4
2016-03-31,2016,312.44759588516365,208.29812903112335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,1
2016-06-30,2016,303.10583574408963,202.06997979427152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,2
2016-09-30,2016,293.67145745508327,195.7801632161582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,3
2016-12-31,2016,284.39,189.5925,,,,,,,,,,,,,,,999999.0,1895.93,379.19,1719.07,3906.97,32000000.0,1400000000.0,4.1483006629,9476.5328836,783741.0642,24653.942053,301256.0,301579.4235,31.7896855,188939837.03,262430958.41,3.14,4.76,6.6444778294,8000.6364249,18595190.74,13243.941371,11233314.63,11510813.17,1404.052632,1525797542.12,2396469750.69,6.11,6.85,MYS,CHN,4
2017-03-31,2017,273.8896179994903,182.59256583359613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,1
2017-06-30,2017,262.26571753655014,174.84386126800615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,2
2017-09-30,2017,252.76757240611192,168.51230655882617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,3
2017-12-31,2017,248.86,165.9075,,,,,,,,,,,,,,,999999.0,1659.07,331.81,2083.9,4736.14,32000000.0,1400000000.0,4.300440878,9862.5450035,829296.7217,25630.666133,319109.0,319109.0,32.3556445,212452951.05,295958070.1,2.77,4.76,6.758755086,8716.288978,19887035.12,14080.76508,12310491.94,12310491.94,1412.354727,1787239787.13,2647117289.59,5.5,6.61,MYS,CHN,4
2018-03-31,2018,261.0295703272608,174.0205468848405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYS,CHN,1
